X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
0.2604375734258675,0.09784158204892379,-0.9511630517524643,-0.811561554381778,-0.796731009104326,-0.8519866983801088,-0.6516734869241405,-0.24047000174889033,-0.6379738498662904,-0.8946032343487744,-167.6618740198019
0.4091616855494309,-0.16920355105357965,-0.8087979260529017,-0.5695678306668244,-0.03661975988198174,-0.5580315897613,0.4410015855118512,0.7471067447176369,0.640601816293459,-0.8600967585510106,14.812718353963355
0.1525047011595977,0.8445151996594011,-0.47910939367186,0.5377588168132048,0.45816369308686467,0.7924313256501974,0.7311551977907407,-0.02014371052484898,-0.03377505983737672,0.7387882615132466,53.67932159135898
0.8072347239950157,-0.5592765241098772,-0.4925232305627276,0.945565906648234,0.3989859948639023,-0.1913218948515263,-0.38799226675003995,0.8416475842944608,0.40958271570451643,0.948857125884379,26.722946045783573
-0.7771923716114,-0.5717303469564534,0.9633132570815433,0.8401365768535243,-0.9951655002311091,0.339686559644909,-0.5035949224024105,0.6506070084663031,0.14383320524334797,-0.3072230752819376,5.119165865888494
-0.5784397154003229,-0.27995371347692655,0.7420115106436824,0.24764599473670246,-0.3671075585375423,0.06708419483165362,0.7919971355592299,-0.6717363988875593,0.04356906813457728,0.8139197352447867,-2.6088950536782547
-0.5715784068734475,0.7996367149411274,-0.1186480886252177,0.22960543492349128,-0.8218276840778649,0.26496493341585836,0.21213881766581077,-0.27447373656656127,-0.8099484838686848,0.08909567920672923,0.8040093896006955
-0.10707754899159827,-0.4079091949838951,0.4307318878407773,0.9206544729244261,0.8513269529297312,0.3008112461603749,0.6031164942297267,-0.9869729317884162,0.37757526522242135,0.5189620166111464,24.514241274980233
0.941887376128953,0.11184036382992946,0.5684019683702877,-0.09104707846916638,0.3570774041915561,-0.8229149906952233,-0.03058876908695063,0.8769500076475987,-0.9289336472310346,-0.15426731823169715,4.524375503226512
-0.40825932410607324,-0.736705883691771,-0.7863588146316443,0.30266452893342866,-0.07304044749269534,-0.16975945458221764,0.34776078970216795,-0.8981589326110977,-0.20073732002549916,0.8636492346987721,5.308326906719762
0.11187660051392045,0.7862959512146999,0.5817693428031085,0.5479706415405685,0.13212486912369314,0.224567751148937,-0.5081620108301814,-0.8809020658145288,-0.261533875726073,-0.8739097422318576,-1.2919378861597717
-0.08696567686137868,0.044245786128747966,0.328010553283963,-0.19298860077816427,-0.37266323732665896,0.48086039143594617,0.4875886725837859,-0.3179088892802444,0.4673412154817165,0.6406825354116086,9.640276496716114
0.7874324635292365,-0.5348900361378861,-0.15549557368203293,0.2977248328758506,-0.347567270121548,0.6331443619802188,0.34344873294558975,0.9743155475807983,-0.333390784367706,0.9642669151636287,19.338769850256035
0.4066445348685417,-0.21993573251683873,0.08034399907933643,-0.14308235468852648,-0.8623479372068517,0.5341710432985809,0.7514882432021932,0.7964138599099486,-0.14941829782752758,0.7239509392672829,3.1027889570708727
0.5008843000044416,-0.5742360147606125,0.8310717377265568,0.17399955425960778,-0.6602076849736327,0.6748748544243055,0.4232662744016522,0.9426119160444655,0.3132829302514475,-0.4864455362026314,-21.3493316234021
0.9939156527546891,-0.7489179246408215,-0.7133000143510306,-0.9577944023140452,-0.019946635834271476,-0.3017598879925074,0.8284646052742204,-0.4266080660411973,0.12074911249386244,0.638581455775511,4.416069876258303
0.27446367698303575,0.8987431561558012,-0.9730747486005469,0.1565060686385802,-0.815723912900896,-0.4495567114708705,-0.7635902776849204,0.00468235180250498,-0.27144451039734396,0.856771381175496,-19.569213569813826
-0.34990251505771996,0.16912345111612725,0.771342216532229,-0.2271312426656249,-0.8967350967760166,-0.6906585080863608,-0.4824029181792706,-0.36090350079452316,-0.4384906987237489,0.21706862213024047,-38.86286051299803
0.18795377629006316,0.37324582761365477,0.7657572673633839,-0.49939496077959467,-0.026578294680358328,-0.07372997858079033,0.6365258646966285,-0.83596565128839,-0.2994336204351362,0.9521237434042416,-0.7403680966227708
0.2772050171867535,-0.10846782830926993,-0.025825265727505986,0.01194126426459663,-0.5609077402298495,0.2621938005119451,-0.6323066026691861,0.7548910761271488,0.44888360834507024,-0.4484773051071629,-7.512812232524065
0.34878637194687,0.9935807389186777,0.866107202614766,-0.027050266711465598,0.19019235066118156,-0.6510416234592993,-0.6177675115710342,-0.11672197249977923,-0.40589130033517695,0.7929851882645178,23.866527403474738
0.2532052066327841,0.611656308419398,-0.6511188853142618,-0.2724726616836426,0.6571171909212048,0.439640972608325,0.025208995665598977,0.2318102351694724,-0.4948691322141059,0.6925357607831655,0.4395456937985531
0.24633267545690174,-0.2543328797428388,0.5673341566900374,-0.5247969786055642,-0.8185269786587457,0.5235847006685996,0.5527210054399603,-0.4960587181028002,-0.07638165048572687,0.15874593657018443,-6.315186402039262
-0.3947778247040987,0.02262693277723482,-0.7933207996561014,-0.907803735460549,-0.7797638241027356,-0.29887076423518644,-0.24644151539744885,0.14721791189048328,-0.9673565950588572,-0.5979576379351306,-155.434995072571
-0.22428821866941595,0.43088559600669774,0.7097340143127693,-0.7168576584714106,0.14683269293609258,-0.9128475332110964,0.46655637752907153,-0.41600870111756505,-0.30736902800732846,-0.7391325205464327,-2.7113980041315395
0.44961822735427526,-0.36916771779107416,-0.5239539169094465,0.7155616677845993,0.006894667219873751,-0.20534029656093788,-0.7731636888052003,-0.2038470003813082,-0.27686570705177527,0.608054489669833,18.60132933291671
0.36372194958952275,0.9556286025384462,-0.07139374845637181,0.24337230404028376,-0.3737562867947495,0.778724830346978,0.09061686629034171,0.6916701273943227,0.8133092890483624,0.9605363415916075,83.02157064731814
-0.11178951324094122,0.5067438533164563,0.1678359405580898,0.2757902948847235,0.003217486071374953,-0.48170464711803684,-0.6811116217916964,-0.7795267241361423,0.5549344100274614,0.07361039018937765,19.527496252644365
0.3199447099171042,0.7760104803621684,-0.12733156874739415,0.6442965554646329,-0.3379566581924416,0.6848415985777156,-0.9324433862365988,0.29076249501233464,-0.11115901637517012,-0.9986515869130423,-8.50403592861095
-0.08364308199502801,0.6274151808116615,0.3883352795273072,-0.9103415301824975,0.9886492520679142,-0.8146029374379196,-0.8742751440897427,0.15404001179230198,0.446869558183284,-0.18405723756550585,-5.200380796758475
