-21.628,31.764,-3.577,57.089,37.91,35.798,-3.64,26.549,40.477,-12.313,-30.139,23.105,84.674,-16.363,0.62639,41.522,50.662,40.115,2.9294,60.231,-6.7115,-4.5928,-43.885,-66.283,-20.601,-17.801,83.218,18.154,5.7737,54.15,25.532,32.47,-38.221,15.839,2.3976,-22.178,7.7398,-7.7167,-8.9625,-28.061,-52.286,-0.051758,-58.929,28.249,-67.744,-45.133,-19.472,117.19,7.3814,153.08,65.026,-14.001,55.033,16.325,-55.208,-19.257,39.646,-24.085,-39.061,6.5018,17.994,44.532,24.763,89.135,49.906,-89.403,68.263,-43.889,-9.5176,-1.1396,-114.84,-1.2353,-31.694,-92.699,12.922,5.8363,47.145,-19.269,78.982,-138.24,-89.122,-8.374,19.325,-2.3025,0.38988,31.55,5.8536,86.752,23.551,-14.44,71.283,-4.3678,39.064,22.108,26.894,117.11,-30.572,-101.34,-10.832,-47.014,-61.782,-2.9527,9.5752,39.206,-63.907,33.303,11.337,34.012,26.986,-22.152,3.8164,-15.804,-21.597,30.069,17.43,53.442,-34.701,-27.121,10.319,-39.35,3.0075,94.135,-99.531,7.4199,84.958,23.929,-24.857,69.778,16.576,8.4479,20.166,49.751,10.633,52.473,15.971,-66.921,33.461,-22.715,19.814,-25.67,13.116,70.937,-70.478,-31.985,37.081,-15.108,-19.22,-75.762,29.323,94.67,-94.335,-14.067,-6.097,66.779,17.427,12.632,24.871,-18.798,-64.986,52.394,-51.245,112.36,-64.395,-7.5874,11.685,-67.588,-23.532,50.978,4.7896,70.695,-63.722,-75.019,-20.812,76.237,48.692,15.696,59.567,-60.777,37.205,5.4666,81.53,109.54,6.9539,-2.0649,-70.218,12.131,73.246,-55.57,-32.401,-11.189,23.753,-6.967,-5.9474,-15.14,-35.159,-45.859,19.466,-67.989,6.6485,3.5451,12.674,-12.821,47.169,-31.713,2.6735,-28.692,47.785,-94.487,-19.176,-43.188,12.037,-1.5411,-2.6481,-29.015,38.432,-2.9684,45.726,90.949,-30.753,9.5287,78.927,-28.197,-54.433,-108,113.35,-69.138,7.446,33.036,50.809,-75.16,-52.961,-15.48,74.97,28.749,95.241,56.534,27.927,55.079,-32.227,-7.3262,10.293,-32.741,61.283,25.154,29.707,-72.432,76.226,-69.084,4.8036,-53.563,-429.19
-83.279,-30.071,13.96,77.597,-34.597,79.932,-49.715,106.72,96.44,-7.287,-49.67,64.423,22.865,-1.8931,-46.621,-4.6877,20.367,21.912,-45.276,35.446,14.364,-42.77,-65.071,28.157,46.332,-94.622,79.769,-2.1196,-109.25,40.074,-42.365,-21.76,-86.098,-11.632,-23.664,46.133,39.472,-64.854,83.951,26.406,-50.226,26.403,15.913,43.52,-2.3733,-3.9506,-21.881,15.436,13.92,-29.655,13.457,38.825,52.717,-52.332,81.409,12.869,63.261,4.526,-47.764,-64.068,31.535,-79.155,13.55,14.025,-60.575,-89.844,113.11,73.241,46.356,-24.863,-4.3046,-16.231,-25.577,-109,-9.9562,-21.554,-44.661,124.99,32.512,14.01,-13.482,-65.798,20.347,-25.155,-15.905,-66.561,12.186,-31.682,26.46,-20.927,36.198,-1.8727,-28.375,53.826,41.905,-76.369,14.576,82.941,88.25,-17.238,-10.826,-8.9013,-62.926,124.15,35.426,-7.2113,-10.011,-32.598,152.34,39.598,31.472,-49.48,52.879,69.116,65.175,-10.028,10.697,-67.414,53.081,-54.43,46.998,38.196,-22.397,-47.993,59.415,-38.191,-21.615,37.989,-88.608,20.977,-117.59,22.535,8.0035,61.487,38.597,-43.627,-75.967,-25.459,9.2144,-87.479,-8.9677,57.967,24.135,30.432,40.889,-58.539,-30.526,-28.736,-0.97913,43.388,39.649,-56.483,-48.914,-26.22,9.6826,-85.463,46.423,9.2497,-86.304,-27.653,-5.6878,27.26,-32.367,28.404,39.983,-44.888,9.3869,-18.431,-66.295,82.088,-36.188,47.182,-18.491,27.769,-12.999,104.69,-119.49,-30.711,19.318,43.559,-22.901,47.085,27.033,43.122,-41.086,42.335,4.7843,-33.388,8.2895,-82.465,-101.33,-4.4508,-55.831,39.108,50.324,-39.609,-66.965,63.405,-36.463,-79.578,75.347,-41.737,52.316,-39.497,19.025,-40.114,-30.461,26.361,14.772,-31.245,-38.116,-31.397,-12.21,27.908,15.353,21.393,-30.683,-81.168,3.7462,-59.154,-27.416,63.859,-9.5264,47.981,-3.6291,-30.59,2.7723,-54.09,34.318,-70.906,-20.066,6.4023,67.159,16.231,-20.627,74.901,-2.1976,-31.499,46.285,43.265,61.403,24.645,24.761,18.643,-18.377,79.925,59.666,17.414,-15.374,-71.687,-429.11
6.2666,27.559,68.664,69.182,34.009,-103.24,-37.368,17.718,19.803,-58.45,59.447,-47.805,53.356,68.686,23.203,-22.954,57.157,-62.564,44.084,6.7124,18.468,30.831,-25.69,-32.11,-90.678,24.529,51.221,-4.2898,-13.925,-6.4008,43.646,22.917,-4.82,-99.564,-19.87,-52.629,-81.561,19.568,-39.378,-9.1474,-36.92,-9.3176,-40.52,-26.542,-66.975,-39.721,39.341,-31.385,1.1502,-2.9749,-7.7528,-56.243,25.947,63.172,-0.80302,37.374,-33.868,42.114,-41.323,61.187,-33.686,-18.579,29.056,-0.83666,-21.869,-11.146,4.8996,64.259,113.43,-29.58,-11.881,26.9,-35.607,55.594,62.667,-3.5194,84.51,108.57,6.5363,5.1534,5.8661,2.8306,-3.3549,-21.463,-52.932,113.39,-52.079,26.691,114.12,-86.8,36.611,-119.95,10.559,62.322,-6.7368,15.166,5.5044,-25.583,15.837,-5.9843,-10.335,22.216,37.107,-25.875,-45.233,41.066,-26.072,-0.52908,-37.443,-26.108,-86.662,-66.803,-34.816,-61.379,-3.3743,71.365,-102.23,41.592,-27.496,1.6342,-7.9527,41.085,66.452,-31.612,-64.505,-74.923,49.018,53.37,-113.61,-10.084,-18.31,-22.496,-35.881,-13.794,-42.513,40.861,28.64,-95.082,-72.815,11.496,-26.57,-6.2077,-28.109,-56.752,-18.294,-113.92,9.3427,138.02,3.9169,-97.006,41.807,8.1372,45.193,94.173,-47.591,-56.658,-106.7,16.942,11.927,-39.934,-83.772,83.639,-62.092,45.337,-61.048,51.795,-179.17,-24.214,87.678,25.178,-0.81641,90.173,104.15,-41.678,61.508,-104.48,13.918,-1.8454,15.856,-3.3323,-61.796,44.764,38.212,30.454,0.12444,35.899,-23.615,21.38,141.22,17.235,38.401,32.34,-32.222,15.406,14.858,20.492,-73.418,25.155,-8.3932,-19.953,-41.743,-9.8525,-6.4721,28.338,71.405,-29.069,82.292,-68.413,-18.987,-74.491,10.148,-93.407,28.839,17.233,-62.58,-76.071,-86.293,-18.539,61.812,-29.412,35.987,66.949,86.697,35.552,35.481,16.287,-27.988,-25.961,-45.894,-61.073,-38.774,9.6482,-34.551,26.339,-67.642,-4.961,76.757,3.2425,-21.425,0.28667,23.259,6.9623,22.438,-27.484,-8.5984,-79.935,5.0341,44.721,13.943,44.687,-319.03
14.384,-54.992,8.9921,-37.905,-53.627,-37.182,-1.5407,11.585,-43.07,-1.1006,119.4,59.787,-6.3787,15.392,-73.691,2.4495,-42.672,37.516,25.955,8.752,6.2918,-12.285,62.187,30.411,40.392,35.088,-4.0554,-45.321,-3.2471,-57.403,10.524,96.186,-85.863,-48.059,-90.863,-37.027,69.42,28.668,83.731,44.302,-47.225,68.774,22.979,0.86159,2.1323,22.345,-29.928,-0.278,32.864,30.952,1.7092,68.016,49.619,5.7059,9.0306,11.55,-40.967,20.867,74.17,32.102,35.519,32.109,-33.718,11.069,-18.205,-29.777,27.81,13.743,32.721,-34.297,14.406,-2.0082,0.58957,-19.814,21.433,22.133,46.898,9.0522,25.207,65.214,36.078,-18.024,-41.757,31.272,-92.03,-61.352,-136.6,-61.704,-59.111,37.06,-43.35,-32.118,-4.0982,63.581,79.557,2.0126,25.27,-70.1,24.318,53.471,4.0466,-16.821,-28.576,-54.114,9.29,-43.081,62.502,-37.719,5.9705,35.304,59.159,-9.6317,77.979,-81.75,-65.373,-139.44,30.471,47.027,-17.307,99.65,-21.504,29.583,32.894,-75.506,-36.911,61.934,29.448,-60.341,-66.149,-33.04,85.585,-7.4373,-42.275,14.748,34.614,-6.7442,40.329,-42.262,51.57,-13.383,93.602,16.538,-70.404,-8.194,-24.567,48.524,131.08,-15.189,-39.534,-36.397,2.9853,1.3902,9.6151,85.017,-34.345,22.83,-98.011,-32.53,-147.86,-9.8174,-27.513,-18.769,-29.173,-70.708,-43.962,-11.173,-1.4871,11.542,47.431,-2.6901,67.434,5.1463,-40.63,-73.145,17.316,-20.361,-32.444,-53.235,-25.889,20.639,-121.94,51.061,-7.9738,-45.512,123.13,-32.671,79,-25.558,-41.743,27.756,14.826,-59.846,-16.137,-92.523,-6.5059,43.331,-12.92,-51.013,-23.676,-112.05,35.856,-81.439,32.441,16.932,81.559,12.435,-53.87,-86.096,8.4392,-11.502,-32.716,-61.216,-52.131,17.162,51.057,-60.904,-14.853,-32.032,-35.096,51.552,79.971,27.35,22.825,-17.345,-18.128,21.473,-52.409,34.532,76.004,16.138,-48.206,-28.407,35.958,-17.446,-12.726,21.598,31.333,-65.394,-89.922,-39.326,78.923,19.09,-16.531,-26.275,36.887,60.559,-60.379,-23.616,32.254,105.55,26.01
-57.324,4.2995,-27.101,22.133,44.989,8.8092,49.418,64.399,121.6,30.914,113.28,-20.279,9.4023,12.173,-43.29,-68.156,-56.655,131.23,127.49,-15.901,9.5704,5.9987,109.25,25.832,8.2477,-14.678,70.706,-109.69,-29.88,38.953,94.501,41.984,66.555,1.2778,20.526,67.787,27.502,-39.573,-18.244,37.937,-6.7703,36.751,-13.177,-6.9313,0.10571,-26.173,11.454,49.944,9.2594,21.594,49.565,-19.322,23.095,54.793,67.044,49.577,-26.201,-18.916,-34.793,41.118,32.277,-34.102,32.36,-18.79,49.487,87.19,-15.526,-89.926,-24.248,50.211,-41.854,-20.182,11.974,-2.3533,-2.2466,18.609,85.398,-76.373,21.43,-3.6208,28.253,-14.396,-26.752,61.967,40.44,46.643,46.102,-37.743,-33.128,37.436,97.332,48.4,26.306,-19.543,-118.59,35.944,-31.052,52.303,73.377,2.9563,-5.4806,-4.4262,45.671,41.535,6.4968,-111.39,8.2683,-57.822,27.962,85.217,50.202,-5.9104,16.043,-70.322,-38.042,20.535,-28.288,2.6185,46.604,-46.067,13.107,-37.682,-1.0982,8.5301,71.147,-3.2523,-9.0704,-16.556,23.666,10.7,-62.376,-43.432,59.842,46.268,-58.401,26.075,25.329,-22.891,-26.698,20.574,-11.357,46.894,-20.654,51.858,-3.2694,51.939,-153.09,-58.11,40.617,-25.116,77.839,-56.101,41.226,-34.056,22.465,20.756,-15.402,73.995,-63.733,-34.456,-34.32,-31.021,99.637,-62.06,55.191,-48.917,-45.364,-3.6841,47.774,25.454,7.1309,24.67,17.446,96.294,9.3093,77.442,-6.9662,-53.875,-49.565,-13.562,-3.9803,45.817,4.5439,-82.032,-32.942,-24.812,22.007,-41.03,49.887,-77.667,90.159,51.305,-13.73,82.948,42.638,22.213,108.77,-64.244,16.897,-0.66349,-8.4069,-72.066,-17.571,-93.186,11.875,-33.868,-71.458,6.299,103.11,-40.627,82.494,15.583,15.761,49.459,15.375,19.691,-90.243,84.065,15.966,-6.6251,-58.346,-23.87,-39.068,-123.4,-79.951,56.531,45.444,-28.363,-24.276,-14.512,49.111,35.258,39.017,-31.927,-81.116,-56.742,-40.282,32.424,111.34,-18.351,-35.287,-33.233,-21.439,2.2357,0.50406,-30.638,-42.217,-7.4668,48.37,39.915,386.23
59.546,-100.23,81.71,45.555,-106.15,26.392,-29.951,-0.67442,-42.026,93.293,115.05,-30.169,-22.663,20.353,3.5798,-10.654,17.07,41.711,41.946,19.268,-31.114,-12.735,52.799,62.439,-25.392,-29.341,8.3248,-106.82,17.936,-38.213,-65.719,-24.207,39.567,109.91,23.84,-71.025,-34.913,24.559,-21.906,33.048,-21.131,17.145,51.463,16.077,6.2567,-16.032,-79.335,33.82,-18.209,87.735,-68.088,6.9815,29.896,-30.139,-10.776,101.02,73.194,-90.894,-6.9929,-30.8,37.808,35.384,-1.2241,32.816,-17.839,79.004,21.246,-26.972,33.595,-35.78,-73.876,-40.536,10.929,-2.9603,-8.6862,112.67,8.9606,-35.754,-34.052,54.105,-131.73,29.892,-26.103,-16.311,-29.501,-50.638,8.7607,-55.118,-68.483,-38.522,-23.696,-29.083,35.105,-99.319,-66.928,78.963,32.003,19.859,-37.082,8.8458,-5.6046,-48.598,-44.244,12.512,-29.948,-16.461,-40.649,-52.629,53.924,3.5237,14.363,-83.715,51.854,-15.716,-1.605,53.964,-86.818,-48.79,-57.281,12.067,-33.047,-10.187,-49.083,-24.374,-9.9911,-11.797,43.638,-85.859,-6.6489,-20.468,35.534,122.01,27.893,-3.1835,12.949,53.885,-46.594,-6.3223,-21.506,-25.706,-43.413,-34.749,-4.8864,79.394,-22.54,-2.6511,29.131,12.398,30.544,36.975,-23.404,-35.086,70.371,-12.174,-96.361,5.0316,-3.9564,-113.96,7.1476,-0.60645,51.52,-2.5653,62.22,72.715,58.219,-63.156,-24.81,59.32,11.144,73.453,66.016,21.322,-80.092,0.95659,-19.931,-65.148,-12.811,-42.158,26.967,-10.296,88.833,-28.531,16.29,33.119,-56.325,-59.138,20.444,-48.587,18.578,76.011,27.254,-27.969,-37.767,35.16,14.007,13.014,30.237,0.019206,38.642,-25.452,-35.445,-12.956,-33.078,-21.914,3.6615,17.778,15.649,-7.3571,-42.308,-73.941,-90.096,-124.29,-60.027,8.5917,-46.751,-47.585,-9.7504,-48.726,49.044,6.2932,-37.541,-53.694,15.281,10.769,115.8,-7.8161,-24.741,22.261,-41.345,-12.832,-40.866,135.98,-10.211,4.2766,-81.548,53.481,-50.523,8.6604,43.266,-81.519,-26.64,48.017,-75.741,-114.14,-43.513,42.031,11.666,-1.9833,-14.302,-2.3146,-630.69
59.458,-24.654,41.261,-53.704,14.236,-27.658,73.832,-66.667,14.023,4.0937,-13.504,91.681,-31.005,-83.118,31.516,-91.054,2.4909,42.852,16.753,66.215,-40.406,41.592,-19.576,-54.722,29.439,-61.337,-21.5,5.5231,-69.163,69.043,-48.179,49.837,-51.59,-40.033,-86.498,-72.552,95.272,-2.8518,30.96,11.556,79.893,3.3041,-1.7542,68.846,-60.086,-76.144,-64.902,1.6229,-95.222,-98.092,48.958,-85.38,51.315,1.1049,33.951,-3.1018,21.256,55.432,53.851,-48.404,56.532,57.407,50.233,-51.9,36.837,-67.851,-1.2582,38.879,-43.815,7.4744,-7.4926,6.1432,36.805,-34.375,-104.36,36.113,40.94,83.59,-20.274,62.229,-21.401,28.022,-20.816,40.727,-13.713,51.431,-142.37,-8.177,-25.997,-8.6498,20.702,20.818,43.47,-55.4,32.677,48.343,12.416,50.403,71.471,-44.191,44.844,37.459,48.577,-51.466,51.033,31.366,12.076,-12.426,-0.61346,-9.2801,107.24,87.125,32.095,-118.3,-38.542,46.746,5.0939,39.9,-26.267,-62.36,-52.556,8.7787,17.24,-36.317,-47.649,1.8321,-77.759,-79.493,65.491,-59.59,30.558,103.31,31.386,75.836,69.634,87,36.593,27.143,74.844,-47.5,-91.905,-11.012,79.37,-29.238,-17.101,-50.375,-17.409,-30.356,-12.785,19.499,-7.2394,2.7913,5.0747,76.794,1.5369,106.44,10.383,-68.243,-85.204,23.43,-58.536,50.093,15.317,10.447,-3.8586,-24.415,-35.964,-30.149,18.692,7.5564,-18.834,-97.01,-68.943,-17.288,-67.452,-21.447,11.764,-5.1492,-7.3755,23.269,59.522,-40.607,49.528,-31.912,-57.433,-34.101,-41.949,-15.738,-75.012,18.076,-43.668,43.697,-85.652,-44.742,-9.2717,-3.7444,-61.852,30.922,33.514,-15.161,-28.857,24.193,83.597,73.89,-62.835,98.409,-23.443,0.87083,135.4,47.132,29.436,36.222,-45.266,9.4652,-22.632,23.36,-4.8424,-42.596,62,-33.609,-48.36,81.281,-41.631,78.785,124.72,7.815,9.0665,44.526,3.6287,-30.666,15.218,-90.453,10.622,109.57,18.593,-23.221,17.652,-29.256,55.51,6.7562,-61.46,42.85,25.7,26.883,-8.4149,36.479,-81.619,-28.115,10.304,-19.057,-848.42
-1.8817,23.102,11.538,10.088,-36.666,14.914,-40.69,-27.817,41.021,80.4,25.142,-48.263,-96.268,102.13,35.503,73.375,-47.572,-13.77,-22.713,-6.2866,-43.62,-22.099,-27.457,-38.697,-36.459,150.97,-189.94,-48.69,-54.009,42.402,-53.449,7.3763,79.828,-10.396,92.149,-48.508,-8.3072,33.304,-2.1019,-17.818,-19.053,25.868,26.222,45.844,-22.147,-55.527,5.0752,6.6637,9.7275,37.237,-44.315,1.6889,-16.668,72.222,-47.436,-23.638,65.706,5.3251,-19.469,34.155,-43.713,-18.647,-37.698,-16.551,-46.616,-77.369,11.777,39.601,-46.917,83.457,59.367,-6.0903,72.157,-39.089,57.245,12.072,-23.248,-142.47,-51.742,6.0361,36.292,-9.0328,34.726,72.78,20.818,-34.238,21.572,-31.749,-27.532,-18.454,1.3745,0.023741,-3.9202,-30.294,-80.158,4.229,26.814,-35.209,59.809,-63.1,38.16,46.205,29.376,12.735,-49.278,-74.976,-35.051,27.736,-42.587,69.933,38.398,-72.148,45.749,-50.623,-54.747,-6.4588,4.2813,-31.839,22.518,-12.675,-12.124,-9.1484,11.107,-7.2575,52.424,22.88,-85.859,-42.508,23.871,-14.278,-51.096,-43.003,37.573,-90.407,1.0914,-36.646,83.871,-4.7011,-26.598,39.575,-9.4133,68.107,101.92,30.093,-102.54,-21.009,16.669,51.134,-21.309,-28.7,57.366,24.796,0.17624,-4.8999,53.478,52.14,-59.121,58.538,74.866,-52.318,-63.071,84.632,-29.45,-35.634,-21.054,35.126,-40.931,63.879,57.344,-63.851,-2.2949,38.438,21.812,-53.048,66.971,-55.302,46.002,-5.4091,17.457,131.97,-68.989,-57.306,-13.138,17.128,109.91,30.838,-52.168,-36.861,6.3208,-6.4972,-59.292,-15.461,9.2952,48.679,-56.517,-31.41,-80.001,-39.306,4.5232,20.472,-37.093,2.0795,10.471,37.035,-27.731,28.973,-142.31,-87.637,45.618,37.019,12.585,-35.47,-19.141,114.03,2.6333,8.3857,32.322,-63.235,-73.019,-47.078,-28.4,-8.247,-24.585,-88.421,-11.41,29.807,6.9579,35.13,72.656,114.52,36.162,7.4829,13.017,34.837,27.927,-33.619,-4.769,10.945,-45.616,-56.729,-20.903,105.44,58.47,16.034,107.44,-37.619,-28.849,-10.931,128.35,7.0942,-219.01
16.365,-16.05,33.582,38.143,-38.669,-61.33,32.252,37.78,61.391,-19.033,-5.9595,-19.848,-71.273,-26.76,10.653,-23.206,-3.3645,99.101,-10.972,100.95,6.9757,-3.2371,2.1561,18.229,-45.52,80.463,-34.957,12.549,-53.383,-87.778,2.9845,50.239,-43.598,-42.641,40.819,-68.148,-17.388,3.7629,10.561,-57.045,11.741,2.9448,-71.327,130.94,8.8283,136.7,-28.72,-0.86579,14.149,47.298,-17.809,-121.73,58.642,14.377,5.8554,-49.894,101.12,20.771,46.493,43.648,-40.341,-28.779,4.0456,-5.3786,58.55,-0.92701,36.384,-55.197,166.65,97.546,-13.557,-5.8486,18.853,-7.3934,12.65,15.894,-8.9808,-2.6665,48.825,-19.842,26.605,30.795,53.954,-93.182,-63.079,-17.876,-13.634,53.236,69.39,62.951,37.205,-6.1006,12.694,59.886,-32.878,37.226,-14.976,-23.374,-21.72,-41.23,8.2467,0.60047,-8.5546,22.012,26.027,25.518,-44.517,61.835,126.39,56.468,4.8168,9.2582,-30.538,-24.411,-41.126,-22.818,-141.7,60.96,17.624,-105.02,7.4935,-11.442,-30.603,41.269,86.391,-13.01,-59.654,-94.55,-25.09,-44.52,12.508,-5.1439,4.6508,-6.4515,53.915,40.819,-100.07,55.329,-20.494,-3.5639,12.121,26.34,59.581,-8.0396,11.911,56.183,-24.337,25.232,24.535,29.961,22.032,25.496,23.33,45.3,-6.8752,36.785,72.2,-29.593,-14.418,-80.339,-32.508,121.18,-7.7306,-3.7873,-80.261,0.77421,-57.825,-34.4,23.028,-32.273,25.509,-45.717,71.036,-8.4292,5.6288,-19.826,-47.952,23.748,13.674,18.998,-32.194,93.802,42.293,-64.009,-15.615,-0.30564,28.218,-4.731,-36.137,114.91,-1.5688,76.894,17.221,11.837,-125.39,-0.034664,-27.389,49.622,25.655,25.692,-17.96,18.133,32.179,28.46,22.458,-53.707,60.887,-62.34,45.799,14.018,-36.659,34.582,-50.331,-36.447,14.095,25.724,-49.766,-49.444,-52.417,-25.201,34.452,-50.056,-163.64,73.575,-39.004,-15.899,-51.401,-23.014,-79.382,23.486,67.403,24.8,-6.494,41.847,85.453,81.387,4.0786,-24.13,28.198,-19.911,6.0473,64.715,25.592,-53.473,-54.57,41.463,5.2913,7.1495,-3.1331,21.535,586.71
8.732,61.828,-25.404,-64.409,7.5921,-9.4838,-65.496,-45.593,-3.1782,-64.979,-0.094454,4.4916,13.4,106.73,96.551,36.656,-84.256,-39.769,7.7643,-10.053,30.465,-50.836,-22.207,-55.864,-10.804,4.7798,-17.866,-53.546,-34.008,-98.808,49.329,-38.624,-25.992,-31.667,63.813,35.008,6.6077,20.567,-14.16,-35.899,-15.467,-50.799,57.922,72.031,28.307,92.274,19.588,-22.087,32.204,93.551,-7.1423,68.541,-67.648,-66.13,-12.4,8.894,-26.411,-23.211,-7.1318,-55.604,-0.74584,-83.131,-0.5529,59.441,-66.499,-4.8828,17.305,-70.343,71.805,8.4263,-50.073,7.3812,12.995,-42.754,17.013,92.948,-18.997,-48.911,-93.195,8.8943,-28.797,-41.069,106.69,47.87,45.823,-33.667,46.178,40.11,-6.8324,1.2424,105.08,-61.391,14.798,34.005,-33.193,13.611,29.249,-77.718,38.805,26.855,-10.045,49.747,58.93,152.83,-9.1437,13.119,-79.871,42.521,21.078,-5.8961,-57.243,72.163,-19.2,-73.779,21.514,97.261,8.2897,-33.385,68.643,14.014,9.125,67.026,-5.7229,-27.645,-2.8773,-29.892,-30.379,-65.219,47.597,-15.256,110.07,-37.291,-3.7515,110.1,-20.137,-61.421,57.782,-18.601,-23.109,-83.438,49.802,-26.587,-38.043,51.116,-11.507,-25.127,103.09,37.064,-100.4,93.957,25.146,17.487,66.141,-32.2,-59.168,2.4673,-8.6368,-11.194,-53.179,-26.803,53.224,-2.1175,-97.271,6.2417,9.3095,-12.198,59.131,-16.802,71.2,-54.373,4.6982,0.39171,-64.436,16.225,23.461,-61.603,-132.69,10.785,-18.624,39.252,-48.734,-35.547,77.027,63.832,-45.596,17.408,22.658,-59.368,11.55,-10.068,-20.222,-13.593,-78.233,-61.823,67.992,-42.96,9.4728,-26.126,88.368,-22.548,-23.973,-33.92,-18.124,-81.861,-10.997,63.029,-7.2832,-25.64,60.657,20.119,11.655,16.84,157.09,-88.772,66.744,-17.711,-26.697,27.013,14.233,-76.233,-20.93,-138.05,103.66,52.792,9.2911,22.298,-34.544,48.351,0.688,41.497,-59.238,-74.849,-17.771,65.047,41.943,-35.769,33.369,35.368,-12.723,-128.86,-92.095,-5.515,-19.993,-142.78,-2.4298,2.9572,43.295,-24.316,51.863,65.707,769.86
